OBJECT,Catalogue,u_kids,u_gaia,u_kids_10,u_gaia_10,g_kids,g_gaia,g_kids_10,g_gaia_10,r_kids,r_gaia,r_kids_10,r_gaia_10,i_kids,i_gaia,i_kids_10,i_gaia_10,i2_kids,i2_gaia,i2_kids_10,i2_gaia_10,Ebv,b,Survey,FLAG
KIDS_158.4_3.5,KIDS_158p4_3p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.0371891466304085,-0.1351639416052555,0.0367573901850619,-0.1345509416052555,0.0458892142546691,0.030039,0.047788271385997,0.034201,0.0091369235154724,0.023829,0.013383408835097,0.027638,0.0395252300077557,0.048177,0.0443743468915525,0.0542,0.032567337907059,0.043191,0.0356328884452953,0.047214,0.032014,49.5112,KiDS,0
KIDS_31.4_-27.2,KIDS_31p4_m27p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.050775925234262,-0.0915602808864831,-0.0351756346705587,-0.0864002808864831,0.0451711361513717,0.082671,0.0484130450410458,0.090227,0.0490343096132429,0.061787,0.0515424153513959,0.064361,0.0557406917485864,0.031531,0.0568314481851293,0.034931,-0.0391074296441251,-0.058593,-0.0349883506220401,-0.053764,0.013303,-73.5159,KiDS,0
KIDS_179.5_2.5,KIDS_179p5_2p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.0916085335046909,0.089667667005786,0.1047448507501027,0.089907667005786,0.0108678780379762,0.020249,0.0158858980374927,0.023388,0.0146008823746233,0.020055,0.0175503598505063,0.026236,0.0795782545264004,0.072264,0.0808832203391951,0.077146,0.0532255571436694,0.047188,0.0572486468073922,0.052381,0.023881,62.2166,KiDS,0
KIDS_186.0_1.5,KIDS_186p0_1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.1418438147285873,0.0558135946022948,0.1471136396028502,0.0584265946022948,0.0514066462882026,0.0354,0.0556186433327387,0.037715,0.0459198996310213,0.046188,0.0505180201169595,0.051598,0.0701482777752272,0.065758,0.0769910221362648,0.071068,0.060928885184248,0.055494,0.067090951341959,0.060047,0.019404,63.5189,KiDS,0
KIDS_177.0_-0.5,KIDS_177p0_m0p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.1191344595536204,0.0537373792151594,0.1079035983747048,0.0556753792151594,0.0356911214101153,0.045847,0.0364032322835076,0.047506,0.0415472988359045,0.048219,0.0440794168824383,0.049833,0.0517131958310454,0.047622,0.0574101213748052,0.053055,0.117882643962886,0.115159,0.1245654162021408,0.121272,0.020096,58.4317,KiDS,0
KIDS_224.0_1.5,KIDS_224p0_1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.1711744661484159,0.0810852619160486,0.1683272814961749,0.0813192619160486,0.0672397441036846,0.048796,0.0680184601274722,0.050031,-0.0060603976584511,0.00087,-0.0029608942776947,0.004263,0.0080033204361203,0.01456,0.0127302285745675,0.017709,0.0683067266565473,0.076395,0.0739126658757083,0.079964,0.039384,50.6443,KiDS,0
KIDS_140.4_2.5,KIDS_140p4_2p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.0819998634264959,0.0375724606993442,0.0926038937122185,0.0364684606993442,0.0296632612370908,0.028376,0.0343921441355946,0.030237,0.0190061702851901,0.027046,0.0213447976670698,0.030088,-0.026153774907313,-0.026148,-0.0245046984518834,-0.023555,0.0637905010571433,0.071777,0.0663157930207926,0.074048,0.034274,34.1441,KiDS,0
KIDS_340.5_-35.1,KIDS_340p5_m35p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.0101759750290084,-0.0489004507902037,0.0150640488549779,-0.0479974507902037,-0.1600010864287482,-0.160315,-0.1583646769920634,-0.161624,0.0022030462988032,0.012123,0.0044333075183016,0.014771,0.0638217098633302,0.061411,0.0664521912791927,0.063836,0.0951771546727959,0.093547,0.0990675214623387,0.0955,0.01092,-61.3582,KiDS,0
KIDS_178.5_-3.5,KIDS_178p5_m3p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.1371778353208426,0.073475423097811,0.1349720186252595,0.072554423097811,0.0645400051919014,0.065143,0.0658603181798785,0.068872,-0.0102810245359318,0.001209,-0.0060545003531919,0.004623,0.0408436444073287,0.041222,0.0474154589932873,0.046523,0.0531400610237216,0.055067,0.0577532757850782,0.058551,0.020335,56.4033,KiDS,0
KIDS_177.5_2.5,KIDS_177p5_2p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.0247416459347806,0.0249297983765624,0.0513516377660776,0.0257117983765624,0.0091575373680267,0.028483,0.0160420942728212,0.032071,0.0127947696021775,0.020177,0.0151389195069389,0.024312,0.4096955345501477,0.400788,0.410574323478176,0.404831,0.0261349294433414,0.016758,0.0284475483774445,0.021112,0.023941,61.2885,KiDS,0
KIDS_51.3_-29.2,KIDS_51p3_m29p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.0670971627548051,-0.0656386039049752,0.0968105004271701,-0.0641756039049752,0.0233895066373231,0.029787,0.0296948410541294,0.034056,-0.0465356801889593,-0.030312,-0.0441846544829664,-0.027725,0.0389500621553079,0.039357,0.0384381207468663,0.041821,0.064356496757995,0.068477,0.0683485632885348,0.071239,0.014517,-56.2369,KiDS,0
KIDS_194.5_-3.5,KIDS_194p5_m3p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.1288947145010784,0.0754553639485623,0.1236365268858629,0.0856713639485623,0.0704359719611904,0.054123,0.0713840246315156,0.057404,0.025819577594485,0.037824,0.0290931387817613,0.03878,0.0427886521239312,0.050189,0.0474897859987665,0.052375,0.0627762922536872,0.065654,0.0669191474677522,0.068156,0.018803,59.378,KiDS,0
KIDS_48.9_-31.2,KIDS_48p9_m31p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.3499524351533545,0.1385417359294918,0.3539527752857757,0.1385447359294918,0.0176346905947526,0.025001,0.0222617622510165,0.026659,0.024480962713954,0.038055,0.0284140238528328,0.041263,0.0300100025312185,0.027296,0.0351179089327547,0.03144,0.1820777031017209,0.174782,0.184527304593336,0.179659,0.014126,-58.3769,KiDS,0
KIDS_0.0_-27.2,KIDS_0p0_m27p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.0422102293345627,-0.0929622947952694,0.0448294070440574,-0.0920672947952694,0.0960125946628742,0.101422,0.0968314151206629,0.104492,0.0171627293416514,0.029616,0.020145527199857,0.032034,0.069018128591071,0.06759,0.0721605388625233,0.07051,-0.1182623689509155,-0.122311,-0.1128968026580554,-0.118148,0.013503,-78.5787,KiDS,0
KIDS_18.6_-31.2,KIDS_18p6_m31p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.0575910747161678,-0.0820450193185446,-0.0511074646665107,-0.0774910193185446,-0.0449105194620898,-0.017186,-0.0447282922317724,-0.012853,-0.0543245967730431,-0.041407,-0.0518131515429315,-0.040484,0.0425182392520114,0.034218,0.0471831199387938,0.037279,0.0660388541878415,0.058333,0.0715597778645701,0.062097,0.020636,-83.5264,KiDS,0
KIDS_49.9_-33.1,KIDS_49p9_m33p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.3050453342857678,0.1253434759297268,0.3119859927981397,0.1253434759297268,-0.0308699491689079,-0.010781,-0.0264116908068293,-0.008292,0.0230955209036643,0.03685,0.0255020980277601,0.039693,-0.0473230187314966,-0.056638,-0.0436743808887278,-0.054327,0.0433401227203068,0.042046,0.0457369450487581,0.044289,0.01126,-57.5804,KiDS,0
KIDS_336.3_-28.2,KIDS_336p3_m28p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.0302689385231489,-0.0391981900485454,-0.0222910164040754,-0.0372241900485455,0.03917997067533,0.055686,0.0427932290399414,0.057673,0.0178560935322794,0.03048,0.0219394445408337,0.033494,0.0346019338798973,0.033878,0.0387207671672511,0.036223,0.0384479494982072,0.03796,0.0417619515753739,0.04167,0.016541,-57.7082,KiDS,0
KIDS_355.2_-34.1,KIDS_355p2_m34p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.0684859392886214,-0.0218918194640285,0.0607836114031352,-0.0217008194640285,0.0301641814994152,0.036026,0.0307873259697921,0.037399,-0.0055602452665123,0.00544,-0.0037015057836486,0.007828,0.016494308671433,0.012161,0.0183021127921066,0.016023,0.1125286804027628,0.107296,0.113036195604804,0.111159,0.010559,-73.2916,KiDS,0
KIDS_339.3_-30.2,KIDS_339p3_m30p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.1705017840482434,-0.1967501989500971,-0.1609634405966002,-0.1956301989500972,-0.0207718429035615,-0.008976,-0.0188966320333264,-0.007187,0.0312896507933283,0.043827,0.0327959367335251,0.045608,0.0389261781790443,0.036882,0.0401344163342762,0.039027,0.043698178588484,0.042153,0.0457656778904609,0.044193,0.012939,-60.4797,KiDS,0
KIDS_17.8_-33.1,KIDS_17p8_m33p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.1215137601724254,-0.0359963098266588,0.1114553673794818,-0.0381563098266588,0.0255166893842534,0.024213,0.0274051889836228,0.026848,0.0249291578857531,0.034315,0.0269289419704175,0.037334,-0.0053202055815238,-0.003657,-0.003126476308489,-0.000226,0.0405932700075345,0.043592,0.0423695134929802,0.04606,0.020779,-82.5935,KiDS,0
KIDS_9.7_-35.1,KIDS_9p7_m35p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.2790301593622435,-0.3920394868403413,-0.2726607711106078,-0.3894804868403413,0.0399402975054535,0.053918,0.0452686117529083,0.056664,0.0011140686312143,0.012748,0.0046469931825777,0.015179,0.0831598413161475,0.081971,0.0864563450469855,0.084046,-0.0377622738303887,-0.037674,-0.0349337919979721,-0.035758,0.011466,-81.5811,KiDS,0
KIDS_2.3_-29.2,KIDS_2p3_m29p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.0659199500860279,0.0390071345536471,0.061522423150179,0.0401141345536471,0.1416766251760475,0.159898,0.1421838089864442,0.162723,-0.0617896040806322,-0.045512,-0.0587215228099888,-0.044612,0.0330433669646741,0.031616,0.0360689520965767,0.034176,0.0689860370942819,0.065227,0.0729034243893913,0.066472,0.010214,-80.4604,KiDS,0
KIDS_48.2_-27.2,KIDS_48p2_m27p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.1277778620610966,0.040708308496694,0.1234155584138175,0.038662308496694,0.0422495058080661,0.056183,0.0426720820474736,0.057955,-0.0034149887724956,0.013919,-0.000820676243466,0.016494,0.0008355245682696,0.002033,0.0041821956015699,0.003262,-0.0567046393574635,-0.056161,-0.0526655764104032,-0.054636,0.014782,-58.6488,KiDS,0
KIDS_158.4_-2.5,KIDS_158p4_m2p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.0963256306687233,-0.1760917994596551,-0.0869847703127692,-0.1730467994596551,0.092058658125709,0.087598,0.0929362275169413,0.08934,0.004515451148674,0.011967,0.0053812176399508,0.015307,0.026846820002173,0.029665,0.0287366561611529,0.032962,0.1339457273210741,0.140443,0.1345425891933858,0.143607,0.045554,45.5352,KiDS,0
KIDS_353.0_-31.2,KIDS_353p0_m31p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.0128163666431092,-0.0007678975107675,0.0193700870785821,0.0016861024892324,0.0221096140676365,0.040193,0.0231076401377206,0.040587,0.0382626420890753,0.051333,0.0412405203202702,0.052387,0.053595514356317,0.050939,0.0592699625575788,0.052732,0.1344547283002853,0.1299,0.1389144008917672,0.134973,0.015702,-72.235,KiDS,0
KIDS_188.0_1.5,KIDS_188p0_1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.007964067871654,-0.034754571381037,-0.0010799069641892,-0.034146571381037,0.0243293790072887,0.03375,0.0284184560798871,0.036615,0.0249393360157044,0.036187,0.0281155430831715,0.038829,-0.0102264018241775,-0.013198,-0.0070926719369408,-0.011197,0.02652467369493,0.022031,0.03084381055089,0.026759,0.015964,63.9516,KiDS,0
KIDS_161.0_-1.5,KIDS_161p0_m1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.0634674782328214,-0.067792676361689,0.067768242076081,-0.066009676361689,0.051476537618614,0.02645,0.0542692751510127,0.027621,-0.036951886855085,-0.02974,-0.0341827524247916,-0.027227,0.05931069985486,0.073342,0.0617651650840743,0.076171,0.0212480064186789,0.032911,0.0248755351751954,0.034578,0.044861,48.0541,KiDS,0
KIDS_223.0_1.5,KIDS_223p0_1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.0705342545634667,-0.0394054483828615,-0.0770215808294233,-0.0371464483828615,0.0325868021608518,0.054355,0.0333946792607685,0.055609,0.0336246985990836,0.03875,0.0353616325383564,0.041558,0.0698463799652408,0.058921,0.0732041471640982,0.061218,0.0300520841531776,0.019801,0.0344187731220138,0.022154,0.037957,51.375,KiDS,0
KIDS_22.1_-31.2,KIDS_22p1_m31p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.1992687470693001,-0.2651496108479312,-0.17168428125944,-0.2653766108479312,0.0362720693239059,0.056143,0.0423044050400635,0.060154,-0.0417674426089419,-0.03086,-0.038910761432246,-0.02715,0.0783964397013592,0.070647,0.0786893442234856,0.074259,0.0409981789842559,0.034821,0.0450393614475932,0.038146,0.019669,-80.9716,KiDS,0
KIDS_162.0_1.5,KIDS_162p0_1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.0168731803515123,-0.0572196758594379,0.0346012000497633,-0.0563486758594379,-0.0350780393691256,-0.026979,-0.0281853560539761,-0.023499,0.0312528231482783,0.039586,0.0343456471291757,0.042527,0.0369800183526823,0.041952,0.0388607792542144,0.045281,-0.0002100215740937,0.001759,0.002508062676246,0.004961,0.039437,50.8502,KiDS,0
KIDS_342.7_-30.2,KIDS_342p7_m30p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.0274747657978178,0.0503565408000836,0.0212649138436737,0.0486005408000836,0.024140681445215,0.047207,0.0251899523961655,0.050895,0.0344303653200116,0.044507,0.0368322492803164,0.04688,0.0507064443543172,0.054623,0.0560081854602643,0.058012,0.0647811387526913,0.065458,0.0678001211314545,0.068056,0.014028,-63.47,KiDS,0
KIDS_134.0_-0.5,KIDS_134p0_m0p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.0790082137960786,-0.062655116527083,-0.0698279440461524,-0.062287116527083,0.031109121622671,0.03931,0.0330429075551013,0.0404,0.0449723870527383,0.053418,0.0465311779922959,0.054525,0.0116895804799558,0.015086,0.0123972345928602,0.017539,0.0433710472399753,0.041075,0.0448718254766144,0.043163,0.027897,27.1268,KiDS,0
KIDS_14.6_-35.1,KIDS_14p6_m35p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.1795487106533786,0.0358013206705937,0.1726614778662712,0.0368003206705937,0.0618024276703992,0.052783,0.0621705244636822,0.056237,-0.0053244601892851,0.005853,-0.0018943539218265,0.009049,0.0465549053851501,0.05499,0.0519503883075055,0.056698,0.051028953287873,0.057925,0.0555412196884398,0.060755,0.013975,-81.8426,KiDS,0
KIDS_31.5_-31.2,KIDS_31p5_m31p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.2055438975913632,-0.0703636932024312,0.2022359558736918,-0.0679256932024312,0.0286141313499436,0.040392,0.0305809533153675,0.043667,0.0203614593946138,0.035466,0.0245452031973979,0.042039,0.0378905019596828,0.029951,0.0408141801363039,0.036245,0.0505516587782284,0.039501,0.0553131822162612,0.045582,0.017707,-73.3047,KiDS,0
KIDS_50.5_-27.2,KIDS_50p5_m27p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.1871126783458845,-0.0037850375906535,0.1909011597213791,-0.0038200375906535,0.0009723546528476,0.02262,0.002853997215541,0.024917,-0.0111165966765142,0.008773,-0.006452167867247,0.012936,0.0449088559104549,0.041073,0.0519147038975007,0.043905,0.0934308815540125,0.088738,0.0990862307545988,0.093612,0.015051,-56.6915,KiDS,0
KIDS_156.0_-1.5,KIDS_156p0_m1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.0156465348697512,-0.0303309152261752,0.0007189220273863,-0.0292749152261752,-0.0840195404769717,-0.077353,-0.07735393691977,-0.074284,-0.030247975189383,-0.018878,-0.0265273637839408,-0.016252,0.0102752075052454,0.016227,0.0137833276328016,0.019489,0.0819807268895577,0.08574,0.0849387381388639,0.088534,0.04491,44.4259,KiDS,0
KIDS_231.0_-1.5,KIDS_231p0_m1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.0143254005743439,-0.022944027250905,-0.0132458912641829,-0.022578027250905,0.0457172932894254,0.065856,0.0480199075384336,0.068363,-7.227468052858902e-06,0.000329,0.0056720305431797,0.0037,0.0505862574262999,0.048965,0.0560635132100123,0.052267,-0.1032947131603547,-0.104265,-0.0979237783574264,-0.101137,0.12592,43.459,KiDS,0
KIDS_38.4_-34.1,KIDS_38p4_m34p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.1123063235081149,-0.0487651353360438,0.1345408748484434,-0.0445911353360438,0.0133608426538744,0.024063,0.0176605811963873,0.02623,0.0172745999726973,0.035232,0.0203883156825371,0.037444,0.0417016432439821,0.0378,0.0452018390732578,0.040876,-0.0664508434192547,-0.057604,-0.0597325459934603,-0.054733,0.017789,-66.9589,KiDS,0
KIDS_206.6_-3.5,KIDS_206p6_m3p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.1450966758131848,0.0569263987238752,0.1469511286310258,0.0594853987238752,0.1013281093534068,0.084316,0.1046806852605547,0.090235,-0.0013450664637563,0.007603,0.0031561056175318,0.01216,0.0138710657643223,0.022346,0.0197151875968691,0.026351,0.0166156589676288,0.023653,0.0220123905672365,0.027546,0.03432,56.653,KiDS,0
KIDS_29.2_-35.1,KIDS_29p2_m35p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.1254242159521515,-0.1067249769978026,0.1172501522049362,-0.1017459769978026,0.0434721138636084,0.04707,0.0455008018353623,0.050106,0.0294616507587127,0.042998,0.0315281080103245,0.045239,0.0153817758074022,0.003046,0.0130783612069053,0.006889,0.0331098786609628,0.02912,0.0360708573342353,0.03192,0.009831,-73.9347,KiDS,0
KIDS_138.0_0.5,KIDS_138p0_0p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.0063849875411937,0.0142651427105923,-0.0079885659613209,0.0154081427105923,-0.0655324790285246,-0.055376,-0.0668402444979911,-0.053627,-0.0389696304720276,-0.031863,-0.0380965572554265,-0.029275,0.0817859408874771,0.072882,0.0846606774603138,0.075533,0.0875959699967905,0.080787,0.0911599195434907,0.083784,0.022516,31.0756,KiDS,0
KIDS_52.7_-27.2,KIDS_52p7_m27p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.1279744675901259,-0.0564077255564926,0.1324346857001594,-0.0549317255564926,-0.0103035876079585,0.018496,-0.0058882483953405,0.02043,0.0238110935657949,0.038158,0.0260894334350375,0.042169,0.0676581739437757,0.062142,0.0700104303491328,0.065086,0.0697555116298783,0.054687,0.0678708507746041,0.059966,0.007668,-54.6917,KiDS,0
KIDS_15.8_-28.2,KIDS_15p8_m28p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.0726209553697177,-0.0942219989815396,0.0802428804444507,-0.0920249989815396,-0.0021306094023347,0.028226,0.002818223282763,0.033102,0.0293506761784852,0.040067,0.0324437557648616,0.044069,0.0607304824290794,0.03699,0.0607424107995745,0.042104,0.0510280869484433,0.027789,0.0535114624317742,0.030978,0.021885,-87.1931,KiDS,0
KIDS_220.6_-3.5,KIDS_220p6_m3p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.0996468248497388,0.0347150999332582,0.1065260738691541,0.0354350999332582,-0.0520281639763226,-0.053555,-0.0478097237786091,-0.051495,0.0182151912634807,0.017854,0.0210435870721466,0.020314,0.0458181429383695,0.046291,0.0491820302635797,0.04902,0.03944446989726,0.037394,0.0417592492487199,0.041023,0.085643,49.341,KiDS,0
KIDS_344.6_-33.1,KIDS_344p6_m33p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.1550835923039485,0.0709572763779918,0.1507409142273383,0.0721022763779919,0.0327530603849183,0.024219,0.0346691398401007,0.02784,0.0119178233000264,0.023952,0.0150519620306189,0.027168,0.0305966712255411,0.037701,0.035560546176352,0.040362,0.0820550849098075,0.092141,0.087785821015997,0.094751,0.014819,-64.8818,KiDS,0
KIDS_356.4_-35.1,KIDS_356p4_m35p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.1692138762753216,0.0578766471962352,0.1451219136412734,0.0581676471962352,0.0333306944912391,0.015364,0.0291618084949141,0.021159,0.0161560425211245,0.028522,0.019301918791355,0.031144,-0.0121731252845454,-0.00544,-0.0054067974750647,-0.002133,0.0348021033177022,0.043868,0.0405586491617199,0.047959,0.011583,-73.7931,KiDS,0
KIDS_225.0_0.5,KIDS_225p0_0p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.067815409502939,0.0036264411158556,0.0638349651773591,0.0038694411158556,0.7007945699382034,0.68982,0.7023104596175871,0.693402,0.0123373884743816,0.017927,0.0154861412430179,0.020917,-0.0255777215685285,-0.023654,-0.0217602577031061,-0.020354,0.0194451510801334,0.022446,0.0234984334465336,0.026243,0.044554,49.2491,KiDS,0
KIDS_130.0_1.5,KIDS_130p0_1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.1252546066488752,0.0586243118613488,0.1221820274935407,0.0592583118613488,0.0608321018326125,0.041043,0.0605539383371084,0.041754,0.0621323598755699,0.069053,0.0630638250126503,0.070124,0.0508875528615366,0.061877,0.0528088336034736,0.06321,0.0234382298081021,0.034517,0.025399604748038,0.035909,0.046572,24.6812,KiDS,0
KIDS_177.0_0.5,KIDS_177p0_0p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.1012687804294484,0.0722956792309215,0.097731575259144,0.0735806792309215,0.0134504195931307,0.023358,0.0139982465405154,0.02539,0.0123270364366497,0.020737,0.0150240028530786,0.025098,0.0543764383335122,0.043029,0.0570592117636376,0.049428,0.1177538515247616,0.112193,0.1224672946604235,0.118116,0.023158,59.3294,KiDS,0
KIDS_26.4_-34.1,KIDS_26p4_m34p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.0723842021753211,-0.1089026111274638,0.0784394388856346,-0.1089026111274638,-0.498964890030481,-0.536941,-0.4963540618800706,-0.531684,0.0081931654705909,0.022108,0.0117040463512326,0.02512,-0.0289296558020988,-0.01784,-0.0257069474504058,-0.014454,0.024016172465916,0.036435,0.029637022430904,0.037807,0.01773,-76.4167,KiDS,0
KIDS_195.0_1.5,KIDS_195p0_1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.1430796813765251,-0.2248866967380919,-0.1307153472823865,-0.2248066967380919,-0.2259211649996503,-0.227284,-0.2190814357647348,-0.223316,-0.0092763275379116,-0.002646,-0.0038401263249529,0.00215,-0.0277919958315576,-0.030465,-0.0217997487012228,-0.025976,0.0538198106416117,0.053391,0.0580039507427622,0.057856,0.018322,64.2952,KiDS,0
KIDS_225.0_1.5,KIDS_225p0_1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.1160928202812434,-0.1851539587794818,-0.1155779338680879,-0.1844459587794817,-0.0227066357785962,-0.028687,-0.0187121384502262,-0.024195,0.0277978868013036,0.029755,0.0316335508188437,0.033855,-0.0671975733580664,-0.070051,-0.0636697227742311,-0.066207,0.0553826476700319,0.051287,0.0591848123377779,0.055613,0.041789,49.9167,KiDS,0
KIDS_165.0_1.5,KIDS_165p0_1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.1190681040178621,-0.0393723549349292,0.114432009616984,-0.0273263549349292,0.0564306997846411,0.051972,0.0578962990807308,0.051559,-0.0545604854697487,-0.047007,-0.0514353957421066,-0.04329,-0.0108527259488483,-0.0117,-0.0072064702973957,-0.007552,-0.094901701901945,-0.094888,-0.0899341157913558,-0.09079,0.026564,52.9796,KiDS,0
KIDS_9.1_-29.2,KIDS_9p1_m29p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.0032373515093484,-0.077322017913692,0.0040473962141158,-0.078093017913692,-0.0870605530153404,-0.068694,-0.0846980110307944,-0.063275,0.0075433132812362,0.018486,0.0119221305017043,0.022249,0.0500256656850278,0.040997,0.055673825480111,0.04282,0.0668745187319671,0.06132,0.0713100790319644,0.066566,0.016087,-86.1045,KiDS,0
KIDS_26.8_-35.1,KIDS_26p8_m35p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.0591308275775103,-0.145629460162762,-0.0573161012992698,-0.145629460162762,0.025583675905181,0.041783,0.0281203228906231,0.045696,0.0135183307129556,0.025758,0.0163385841858177,0.027692,0.050670328677563,0.043418,0.0532766911971886,0.047102,-0.0684205369252303,-0.074795,-0.0663872538986827,-0.071474,0.013961,-75.6858,KiDS,0
KIDS_212.6_-2.5,KIDS_212p6_m2p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.1064031336301973,0.0212414707778518,0.1083856440760178,0.0212414707778518,0.0575380254926312,0.051112,0.0598798252346319,0.052722,0.0372197554257912,0.043267,0.0401402344913256,0.045677,0.1001812215618772,0.097399,0.1046166299364822,0.10136,0.0225346334907436,0.025943,0.0260940047345459,0.029446,0.053149,54.8124,KiDS,0
KIDS_343.4_-33.1,KIDS_343p4_m33p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.144715424105002,0.0802487931751928,0.1416075481981359,0.0813847931751928,0.0417235885252271,0.039689,0.0403195936539533,0.042496,0.0318019865161863,0.041409,0.0335979264357112,0.043459,0.0625640827152543,0.061686,0.0656711221199406,0.063478,0.0682002228318381,0.065273,0.0732103264699095,0.068011,0.014945,-63.8727,KiDS,0
KIDS_4.7_-32.1,KIDS_4p7_m32p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.133440969077984,0.0284929171675456,0.1446847845054792,0.0318649171675456,0.0471330246525458,0.063461,0.0498138278050484,0.065531,0.0392509637558196,0.049896,0.0417577584404065,0.051625,0.0494793208989818,0.039938,0.0525382767305012,0.044512,0.0235133183626581,0.019409,0.0269139231031231,0.022449,0.012898,-81.3173,KiDS,0
KIDS_206.6_2.5,KIDS_206p6_2p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.0449012997567152,-0.1977816081232349,-0.0700008069635484,-0.1977536081232349,-0.0432616264049052,-0.073762,-0.0463416002789877,-0.07163,0.0127514781970937,0.012938,0.016485149854478,0.018031,-0.0437548591094807,-0.039477,-0.0371060955817648,-0.036441,0.0419840580760497,0.043278,0.0496334493419434,0.047086,0.022509,62.0722,KiDS,0
